회원ID,총구매액,최대구매액,환불금액,주구매상품,주구매지점,방문일수,방문당구매건수,주말방문비율,구매주기,성별
2049,1624088220,229080000,350514400.0,농산물,강남점,91,4.395604396,0.33,3,0
2050,22498800,9790000,,화장품,분당점,5,1.0,0.4,59,0
2051,27382000,16852000,,골프,본  점,2,3.0,0.0,7,1
2052,40264300,13580000,,기타,부평점,14,1.5,0.238095238,24,0
2053,20826000,13500000,,남성정장,본  점,1,2.0,1.0,0,1
2054,5126000,5126000,,디자이너,본  점,1,1.0,0.0,0,0
2055,975000,936000,,셔츠,분당점,1,2.0,0.0,0,1
2056,11286000,11286000,,디자이너,분당점,1,1.0,0.0,0,0
2057,97775840,19000000,,가공식품,본  점,12,4.666666667,0.678571429,29,0
2058,59119730,10362500,,기타,관악점,10,4.6,0.630434783,33,1
2059,146325450,20376000,3028000.0,일용잡화,분당점,58,2.034482759,0.186440678,6,0
2060,3000000,2880000,,화장품,잠실점,1,2.0,0.0,0,0
2061,42479000,13550000,,가공식품,영등포점,7,1.857142857,0.076923077,31,1
2062,177601790,27600000,19000500.0,디자이너,부산본점,24,2.0,0.0625,14,0
2063,331255400,126000000,,아동,잠실점,21,2.333333333,0.469387755,15,0
2064,299200,211200,,수산품,본  점,1,2.0,0.0,0,0
2065,55693200,13018000,,섬유잡화,부산본점,11,1.909090909,0.428571429,25,0
2066,274910330,15309000,105000.0,기타,잠실점,130,2.915384615,0.306068602,2,0
2067,89821000,16425000,,디자이너,노원점,14,1.357142857,0.052631579,21,0
2068,5966000,3990000,,가공식품,분당점,2,3.5,0.0,49,1
2069,142560130,10625000,10161400.0,기타,강남점,70,2.614285714,0.120218579,5,0
2070,18348000,13860000,,셔츠,미아점,2,1.0,0.5,6,1
2071,112134240,54288000,54288000.0,시티웨어,영등포점,9,2.111111111,0.526315789,36,0
2072,486518800,48000000,,화장품,본  점,19,2.684210526,0.058823529,18,0
2073,801971180,117600000,118823400.0,디자이너,본  점,84,2.571428571,0.347222222,4,0
2074,12521900,2475000,59000.0,수산품,본  점,12,2.75,0.575757576,25,0
2075,204000,204000,,섬유잡화,본  점,1,1.0,1.0,0,1
2076,18514760,14058000,,기타,분당점,5,4.4,0.318181818,27,0
2077,2642420,217400,,기타,분당점,9,4.888888889,0.613636364,33,0
2078,25600300,4950000,468000.0,피혁잡화,본  점,18,1.444444444,0.115384615,17,1
2079,9354900,2747500,5622000.0,기타,관악점,2,11.5,0.0,0,1
2080,184000,152000,,농산물,잠실점,1,4.0,1.0,0,1
2081,627546400,22050000,,구두,잠실점,48,1.0,0.479166667,6,1
2082,91113510,41400000,6750000.0,기타,본  점,18,3.0,0.703703704,18,0
2083,10985720,2254000,1700000.0,기타,노원점,20,3.15,0.111111111,10,0
2084,135464080,43050000,70785400.0,가공식품,본  점,67,3.059701493,0.307317073,5,0
2085,169556740,54900000,,가공식품,본  점,30,2.2,0.257575758,11,1
2086,450000,4300000,4300000.0,디자이너,잠실점,3,1.0,0.333333333,52,1
2087,4334000,4334000,,디자이너,분당점,1,1.0,0.0,0,0
2088,189639360,27213600,35441800.0,디자이너,강남점,40,2.15,0.395348837,8,0
2089,1437000,1012000,,차/커피,본  점,1,6.0,0.0,0,0
2090,217411650,48000000,,화장품,노원점,24,2.208333333,0.358490566,14,0
2091,43543200,6800000,,골프,본  점,18,1.277777778,0.217391304,17,0
2092,8206450,6028800,,일용잡화,부산본점,6,2.333333333,0.285714286,53,1
2093,286515200,77487000,,기타,관악점,32,4.0625,0.4,10,0
2094,1664000,1288000,,주방용품,일산점,2,1.5,0.0,85,1
2095,140559240,76352000,5246500.0,농산물,본  점,41,2.317073171,0.368421053,6,0
2096,11764790,4580000,1076000.0,기타,본  점,12,2.083333333,0.2,24,0
2097,57303600,12200000,,가공식품,부산본점,18,2.666666667,0.416666667,19,0
2098,230000,220000,,수산품,영등포점,1,2.0,0.0,0,0
2099,47453330,5589000,195600.0,농산물,본  점,66,4.757575758,0.289808917,5,0
2100,11720900,4477500,,구두,대전점,3,1.666666667,0.8,41,0
2101,4889000,2725000,,시티웨어,일산점,2,2.5,0.8,23,0
2102,184291710,130870000,4297000.0,가공식품,본  점,17,3.470588235,0.13559322,20,1
2103,312000,312000,,스포츠,분당점,1,1.0,0.0,0,1
2104,5000,5000,,가공식품,잠실점,1,1.0,0.0,0,1
2105,13563580,5071500,,수산품,본  점,2,5.5,0.272727273,85,0
2106,113487580,21840000,21220020.0,기타,본  점,79,2.227848101,0.414772727,4,0
2107,529634010,115992000,61668000.0,가공식품,대전점,51,3.980392157,0.123152709,7,0
2108,444659800,24852000,20613000.0,기타,본  점,72,4.805555556,0.257225434,5,0
2109,4450000,1225000,,화장품,청량리점,5,1.2,0.166666667,69,0
2110,173250200,29072000,20859000.0,디자이너,일산점,26,2.038461538,0.188679245,13,0
2111,145303330,37050000,8205000.0,가공식품,분당점,21,8.142857143,0.251461988,16,0
2112,58224600,19530000,,화장품,잠실점,7,1.571428571,0.363636364,47,0
2113,1909000,1909000,,화장품,분당점,1,1.0,0.0,0,0
2114,137800,78000,,캐주얼,본  점,1,2.0,1.0,0,0
2115,116820,99000,,수산품,미아점,1,2.0,1.0,0,0
2116,23043370,22484000,,농산물,대전점,3,2.333333333,0.0,23,0
2117,101525240,11172000,,화장품,본  점,21,2.714285714,0.263157895,14,0
2118,31752550,4800000,195000.0,농산물,강남점,19,3.105263158,0.288135593,16,0
2119,11595600,4816000,,농산물,영등포점,6,2.166666667,0.384615385,40,0
2120,26713350,4644000,6328000.0,섬유잡화,청량리점,12,3.0,0.138888889,20,0
2121,10985920,3125000,700000.0,기타,일산점,37,2.675675676,0.262626263,9,0
2122,2873000,2873000,,화장품,잠실점,1,1.0,1.0,0,1
2123,136568590,16080000,,농산물,일산점,37,1.675675676,0.903225806,9,0
2124,22391000,14658000,546000.0,화장품,일산점,6,1.333333333,0.25,56,0
2125,18774800,5940000,982500.0,화장품,본  점,13,1.769230769,0.260869565,26,1
2126,7004000,5814000,,시티웨어,강남점,2,1.0,0.5,46,0
2127,4862000,4615000,,일용잡화,일산점,1,3.0,0.0,0,1
2128,38686800,6820000,,가공식품,일산점,23,1.913043478,0.522727273,14,0
2129,49685400,15226000,,명품,본  점,6,1.666666667,0.5,44,1
2130,26018090,4998000,,농산물,잠실점,7,6.857142857,0.0,40,0
2131,9823400,3520000,,수산품,본  점,3,2.666666667,0.5,82,0
2132,1261560,342500,,기타,분당점,4,3.5,0.642857143,43,1
2133,26189240,15050000,,가공식품,영등포점,18,4.111111111,0.121621622,20,1
2134,17666200,7660800,,기타,잠실점,6,4.833333333,0.413793103,33,1
2135,40573730,11227500,595000.0,가공식품,본  점,23,2.043478261,0.234042553,15,1
2136,399162530,27950000,,골프,일산점,51,2.333333333,0.260504202,6,0
2137,10801620,2764800,,일용잡화,잠실점,11,1.818181818,0.3,28,0
2138,160963730,26364800,,농산물,강남점,25,2.12,0.169811321,10,1
2139,4916800,3494400,,구두,동래점,2,2.0,0.5,1,0
2140,58564760,21408000,69635400.0,가공식품,본  점,36,2.472222222,0.157303371,9,0
2141,35281600,12243600,,시티웨어,분당점,4,2.0,0.25,20,0
2142,138692940,21000000,,명품,동래점,13,2.230769231,0.793103448,25,0
2143,63179340,61680000,69500000.0,농산물,분당점,32,5.75,0.445652174,11,0
2144,143323350,121000000,858000.0,기타,일산점,9,2.222222222,0.6,21,0
2145,1727400,1516800,,수산품,일산점,2,3.0,0.0,11,0
2146,7972000,4760000,,아동,본  점,3,1.0,1.0,86,1
2147,772000,39688000,39688000.0,농산물,본  점,4,1.25,0.4,16,0
2148,2082500,2082500,,남성 캐주얼,분당점,1,1.0,0.0,0,1
2149,53701680,26400000,25104000.0,기타,분당점,14,2.928571429,0.268292683,13,1
2150,6200000,6200000,,스포츠,동래점,1,1.0,0.0,0,1
2151,80000,80000,,수산품,동래점,1,1.0,0.0,0,0
2152,17125000,7440000,,화장품,분당점,2,2.5,0.4,44,0
2153,19406870,9919900,,기타,부산본점,21,2.476190476,0.346153846,16,1
2154,55016700,11707200,,수산품,본  점,14,2.071428571,0.310344828,21,0
2155,215109720,88000000,95685000.0,화장품,본  점,68,1.779411765,0.41322314,5,0
2156,27867520,7266000,,기타,영등포점,10,3.1,0.451612903,34,1
2157,11913000,4750000,,화장품,잠실점,4,3.25,0.692307692,45,0
2158,27667280,6576000,,가공식품,본  점,34,2.794117647,0.4,10,1
2159,591100,591100,,시티웨어,부평점,1,1.0,0.0,0,0
2160,6748770,3530000,140000.0,명품,본  점,3,1.666666667,0.0,2,1
2161,1434000,924000,,섬유잡화,영등포점,1,4.0,0.0,0,0
2162,5990500,3300000,,기타,노원점,3,2.333333333,0.285714286,93,0
2163,4146000,3600000,3750000.0,시티웨어,본  점,2,3.5,0.0,2,0
2164,629722300,165600000,91007200.0,디자이너,광주점,59,2.152542373,0.42519685,6,1
2165,333060,202200,,육류,잠실점,1,4.0,1.0,0,0
2166,180639500,24930000,35181000.0,기타,일산점,21,2.523809524,0.358490566,16,1
2167,544000,544000,,주방용품,분당점,1,1.0,1.0,0,1
2168,44626160,20834000,,젓갈/반찬,미아점,9,5.333333333,0.333333333,36,1
2169,6000000,6000000,,액세서리,동래점,1,1.0,0.0,0,0
2170,165200,140000,,가공식품,잠실점,1,4.0,0.0,0,1
2171,7099700,2254000,,모피/피혁,영등포점,4,1.75,0.428571429,66,1
2172,149219730,28957000,54378600.0,가공식품,본  점,26,3.769230769,0.56122449,13,1
2173,183484820,25248000,,기타,일산점,33,2.606060606,0.61627907,10,1
2174,2175000,1325000,,스포츠,부산본점,2,1.5,0.0,0,1
2175,298639780,15870000,19142000.0,가공식품,영등포점,141,3.156028369,0.485393258,2,0
2176,105757300,57860000,,섬유잡화,영등포점,12,1.833333333,0.272727273,24,1
2177,80103660,8544000,,기타,일산점,20,3.1,0.370967742,17,0
2178,48821500,25920000,,화장품,강남점,3,1.333333333,0.0,51,0
2179,13409000,7664000,,시티웨어,본  점,4,1.5,0.0,27,0
2180,135751970,58000000,104172800.0,농산물,영등포점,36,3.472222222,0.288,9,1
2181,21214000,4554000,,화장품,포항점,9,1.444444444,0.230769231,28,0
2182,21444800,9336000,6250000.0,가공식품,부산본점,11,2.727272727,0.466666667,30,0
2183,305847600,67500000,,캐주얼,본  점,17,3.235294118,0.6,17,0
2184,348000,348000,,주방용품,노원점,1,1.0,0.0,0,1
2185,6502000,4750000,,가공식품,잠실점,4,2.5,0.8,75,1
2186,10125000,10125000,,피혁잡화,부평점,1,1.0,0.0,0,0
2187,1236790980,73696000,231548000.0,디자이너,영등포점,103,2.922330097,0.395348837,3,0
2188,204720770,19850000,27235000.0,농산물,노원점,124,7.596774194,0.221868365,2,0
2189,16658440,7452000,,캐주얼,분당점,2,3.5,0.0,74,0
2190,4810000,3870000,,육류,본  점,2,2.5,0.0,113,1
2191,10533600,10533600,,시티웨어,인천점,1,1.0,1.0,0,0
2192,76209970,11625000,350000.0,기타,부산본점,24,3.375,0.358024691,14,0
2193,21751200,18506200,,골프,본  점,2,1.5,0.333333333,13,0
2194,1200000,1200000,,피혁잡화,본  점,1,1.0,1.0,0,1
2195,6877000,6877000,,시티웨어,광주점,1,1.0,0.0,0,0
2196,50009500,13090000,,시티웨어,대전점,9,2.666666667,0.333333333,29,0
2197,1265100,765900,,젓갈/반찬,잠실점,2,1.5,0.0,78,1
2198,4513090,4250000,,젓갈/반찬,분당점,2,3.0,0.0,157,0
2199,450718950,65550000,6140740.0,농산물,본  점,80,4.825,0.357512953,4,0
2200,7235600,3827200,,화장품,본  점,4,1.75,0.285714286,78,1
2201,474000,474000,,캐주얼,영등포점,1,1.0,0.0,0,0
2202,21966400,5827500,,건강식품,영등포점,4,2.25,0.666666667,64,0
2203,251124790,56962000,3457000.0,가공식품,청량리점,65,3.553846154,0.324675325,5,0
2204,1965650,1375000,,수산품,일산점,2,2.5,0.4,29,1
2205,139604560,13552000,,명품,본  점,13,3.307692308,0.23255814,26,1
2206,14360880,3000000,4620200.0,차/커피,본  점,38,2.5,0.4,9,0
2207,159615330,14952000,5003000.0,육류,본  점,54,2.259259259,0.295081967,6,0
2208,0,1575000,1575000.0,피혁잡화,부산본점,2,1.0,0.5,4,0
2209,346300,123200,,가공식품,본  점,3,4.666666667,0.0,4,1
2210,1298000,1870000,1870000.0,스포츠,청량리점,2,2.0,0.0,3,1
2211,2240000,2240000,,건강식품,광주점,1,1.0,0.0,0,1
2212,35632600,8136000,6843100.0,기타,본  점,14,2.285714286,0.3125,17,0
2213,428400,428400,,주방용품,본  점,1,1.0,0.0,0,1
2214,54174000,8338000,,기타,일산점,24,1.791666667,0.046511628,14,0
2215,340780,120000,,농산물,강남점,3,2.0,0.0,37,0
2216,741880,741880,,육류,본  점,1,1.0,0.0,0,1
2217,26478580,14260000,11505000.0,농산물,부평점,34,2.411764706,0.43902439,9,0
2218,31363350,8510000,,가공식품,일산점,9,6.111111111,0.509090909,25,1
2219,10616030,9152000,4560000.0,농산물,강남점,7,2.857142857,0.35,44,0
2220,10754750,4700000,,기타,본  점,3,2.666666667,0.0,55,0
2221,109705000,14000000,,화장품,본  점,44,1.318181818,0.396551724,6,1
2222,23964900,4502400,,가공식품,잠실점,16,2.5625,0.609756098,19,0
2223,105802800,23000000,,화장품,부산본점,12,1.833333333,0.0,27,0
2224,141851500,21075000,,가공식품,부산본점,14,2.142857143,0.3,24,0
2225,37066140,11880000,,가공식품,본  점,15,2.8,0.404761905,20,0
2226,260000,260000,,침구/수예,본  점,1,1.0,1.0,0,0
2227,78013000,58000000,,화장품,본  점,6,1.333333333,0.375,24,0
2228,635546420,117600000,72351000.0,디자이너,본  점,66,1.681818182,0.288288288,5,0
2229,3457500,1320000,,수산품,영등포점,6,1.666666667,0.1,51,0
2230,122110620,18250000,120000.0,가공식품,본  점,69,5.173913043,0.260504202,5,0
2231,4350000,4350000,,화장품,본  점,1,1.0,0.0,0,1
2232,24199000,14341200,6802000.0,기타,분당점,10,1.8,0.388888889,33,1
2233,20369760,8112000,,가공식품,본  점,26,2.576923077,0.0,12,1
2234,562500,427500,,가공식품,강남점,1,2.0,0.0,0,1
2235,19809100,4752000,,디자이너,영등포점,8,1.5,0.166666667,34,0
2236,7530000,6650000,,가공식품,본  점,3,4.333333333,0.461538462,60,1
2237,159967920,52670000,2259000.0,가공식품,잠실점,86,2.848837209,0.297959184,4,0
2238,155796670,19780000,21467200.0,농산물,분당점,92,5.141304348,0.234672304,3,0
2239,145715310,99360000,16610500.0,시티웨어,본  점,39,2.692307692,0.247619048,8,0
2240,31029900,6504000,2475000.0,가공식품,부평점,10,4.3,0.604651163,17,1
2241,849588100,391000000,174984000.0,디자이너,본  점,20,1.1,0.272727273,17,1
2242,7600000,5500000,,명품,본  점,2,1.0,0.0,63,0
2243,62002300,10000000,,화장품,분당점,13,1.538461538,0.55,24,0
2244,720000,720000,,섬유잡화,본  점,1,1.0,0.0,0,0
2245,30335670,15078000,,기타,분당점,16,4.0,0.5,16,0
2246,220964050,64600000,826000.0,기타,분당점,66,5.545454545,0.325136612,5,0
2247,37366440,6600000,1159000.0,젓갈/반찬,본  점,33,2.121212121,0.157142857,10,0
2248,140657400,20976000,,디자이너,청량리점,15,1.933333333,0.206896552,18,0
2249,9172800,9172800,,보석,부산본점,1,1.0,0.0,0,0
2250,90622720,46178000,1785000.0,가공식품,본  점,30,5.666666667,0.258823529,11,0
2251,6021850,5976000,,가공식품,본  점,2,2.0,0.0,136,1
2252,7250000,2640000,,화장품,영등포점,3,1.666666667,0.6,26,0
2253,139005260,15753600,2251200.0,명품,부산본점,36,2.055555556,0.175675676,9,1
2254,6669340,1199000,,가공식품,분당점,9,6.666666667,0.483333333,33,1
2255,16916320,17664000,13125000.0,기타,부평점,9,1.888888889,0.294117647,35,0
2256,11175970,3450000,,기타,본  점,12,3.583333333,0.88372093,27,1
2257,492441400,53300700,122798000.0,골프,부산본점,76,2.184210526,0.210843373,4,0
2258,1231500,720000,,가공식품,본  점,3,3.333333333,0.0,18,0
2259,11906600,7250000,,구두,부산본점,2,1.5,0.0,133,1
2260,7341380,1580000,,농산물,인천점,6,7.166666667,0.255813953,28,1
2261,250000,2000000,2000000.0,구두,동래점,3,1.0,0.333333333,1,0
2262,274425700,35425000,,아동,본  점,11,3.818181818,0.047619048,29,0
2263,391379690,94600000,,농산물,노원점,30,2.033333333,0.344262295,12,1
2264,244339360,42875000,37090000.0,가공식품,본  점,55,2.254545455,0.322580645,6,0
2265,106004000,12754000,5295000.0,디자이너,분당점,33,1.515151515,0.28,9,1
2266,37448600,15752000,,화장품,본  점,11,2.0,0.181818182,27,0
2267,45722800,13819000,,주방가전,잠실점,8,1.0,0.25,41,0
2268,171473100,116600000,,스포츠,잠실점,10,1.9,0.052631579,36,0
2269,4110000,3600000,,액세서리,영등포점,2,1.5,0.0,70,0
2270,4238000,3738000,,셔츠,분당점,2,1.0,0.0,48,0
2271,25781300,10500000,,가공식품,본  점,22,3.136363636,0.043478261,15,1
2272,132031000,43800000,,화장품,부산본점,8,2.0,0.5,38,1
2273,4901000,4901000,,시티웨어,본  점,1,1.0,0.0,0,0
2274,75285500,15015000,,화장품,잠실점,9,2.0,0.111111111,34,0
2275,299894730,31200000,4773500.0,가공식품,미아점,59,3.542372881,0.28708134,6,0
2276,5254000,4554000,,시티웨어,일산점,1,2.0,1.0,0,0
2277,332296930,41400000,2791000.0,가공식품,잠실점,46,3.065217391,0.141843972,7,0
2278,86945500,15410000,,스포츠,대전점,19,1.736842105,0.090909091,18,1
2279,321519600,30000000,,화장품,잠실점,32,1.65625,0.301886792,8,0
2280,165558000,18768000,1200000.0,가공식품,잠실점,49,4.142857143,0.320197044,7,0
2281,647004480,162104000,31464000.0,기타,분당점,35,3.142857143,0.472727273,9,1
2282,945500,750000,136000.0,차/커피,영등포점,2,1.5,0.0,0,0
2283,13538800,13538800,,시티웨어,본  점,1,1.0,1.0,0,0
2284,63266200,10825000,,섬유잡화,잠실점,11,1.454545455,0.75,30,1
2285,150688350,45900000,,가공식품,잠실점,14,3.214285714,0.355555556,22,0
2286,1125000,1080000,,화장품,부산본점,1,2.0,0.0,0,1
2287,16475000,7250000,,화장품,분당점,6,1.0,0.333333333,56,0
2288,8857500,4800000,,섬유잡화,동래점,6,1.666666667,0.6,55,0
2289,444752270,40725000,1617040.0,골프,본  점,31,1.903225806,0.118644068,10,0
2290,108031640,14322000,,명품,본  점,26,2.038461538,0.188679245,13,0
2291,18180000,13600000,3245400.0,스포츠,본  점,4,3.75,0.0,38,0
2292,292814150,132000000,,기타,일산점,6,5.333333333,0.8125,47,0
2293,19388000,9108000,,화장품,부산본점,4,1.0,0.75,56,0
2294,22720000,21420000,,농산물,분당점,2,1.5,0.0,28,1
2295,135633230,119520000,,농산물,분당점,5,3.6,0.611111111,16,1
2296,42833200,22800000,7050000.0,기타,강남점,4,2.0,0.125,1,1
2297,19719000,5664000,,구두,영등포점,4,3.0,0.0,50,1
2298,3696000,3696000,,시티웨어,본  점,1,1.0,1.0,0,0
2299,289828280,18000000,29791800.0,농산물,잠실점,84,5.94047619,0.230460922,4,0
2300,1804000,1250000,,피혁잡화,본  점,2,1.5,1.0,21,0
2301,35109100,15498000,31155000.0,시티웨어,일산점,17,2.117647059,0.25,19,0
2302,34575040,16152000,,기타,분당점,10,3.1,0.387096774,30,1
2303,23803400,5104000,,가공식품,본  점,15,1.6,0.333333333,18,0
2304,11105000,9575000,,생활잡화,강남점,5,1.6,0.0,36,0
2305,58245950,52800000,7656000.0,일용잡화,부산본점,8,1.875,0.666666667,43,0
2306,12196180,6900000,,기타,대전점,11,3.363636364,0.0,30,0
2307,36182520,5000000,4709500.0,기타,잠실점,34,2.088235294,0.830985915,10,0
2308,191513330,30316000,27808000.0,기타,분당점,38,6.736842105,0.140625,9,0
2309,299245400,27830000,,골프,대전점,15,3.533333333,0.339622642,22,0
2310,22661410,4180000,300000.0,가공식품,강남점,46,3.217391304,0.331081081,7,0
2311,284125290,57546000,68736100.0,명품,본  점,78,1.974358974,0.415584416,4,0
2312,5692920,1695000,,섬유잡화,분당점,7,2.0,0.5,42,1
2313,10418800,3679200,,가공식품,본  점,18,2.111111111,0.184210526,18,1
2314,11337880,11772000,1620000.0,축산가공,분당점,6,4.666666667,0.285714286,38,0
2315,492783090,50600000,68368000.0,가공식품,부평점,112,4.928571429,0.313405797,3,1
2316,21874130,7250000,,기타,분당점,10,3.1,0.35483871,29,0
2317,123215700,24992000,18262600.0,시티웨어,부평점,28,1.892857143,0.471698113,10,0
